Respondent ID,Collector ID,Start Date,End Date,Custom Data 1,Are you currently employed?,What is the size of your current employer?,"Do you own and use a smartphone, such as Apple iPhone, Samsung Galaxie, Google phone, etc?","Overall, I am satisfied working in the organization I'm in.",This organization is a better place to work than other organizations that I've had experience with,Functions of my job that once engaged me no longer do so,I am satisfied on the professional path I am on,I perceive co-workers to be more fulfilled in their jobs than I am.,I feel depressed while at work,"If you identify as strongly agree or agree to question 9, is your depression due to factors in your personal life, professional life, or both.",I am likely to search for new opportunities of employement,"If Strongly Agree or Agree to the question above, what is your general timeline when thinking about your job search?",My time at work brings me personal satisfaction,I go above and beyond what is expected of me at work,I utilize my time at work efficiently,At times I feel fatigued and drowsy at work,"If you answered always, sometimes, or rarely to the question above, would you attribute your fatigue to any or all of the following:",At times I feel lonely,"If you answered always, sometimes, or rarely to the question above, please think about your experience with social media and click all that apply: ",X29,X30,X31,X32,X33,I find it difficult to concentrate on tasks for sustained amounts of time,I complete my tasks on time,"Compared to my peers, I feel I am less efficient at work",I receive positive feedback on the quality of my work,I feel motivated to do my job to the best of my ability,I think others have a better life than me,I feel I have depressive tendencies,"I suffer from poor sleep - either too much, too little, or irregular sleeping patterns","On a scale of 1 - 5, please rate your level of stress","If High Stress or Extremely High Stress, select all of the following symptoms that you experience",X44,X45,X46,X47,X48,X49,X50,X51,X52,I feel lonely,"On average, how many cumulative hours per day do you spend on your mobile device?",Social Media usage makes me feel less lonely,"People check their phones multiple times a day. During your 8 hour workday, please estimate the total time spent on your mobile device on tasks unrelated to work?","Apart from sleep, please estimate in total the number of hours you consciously choose NOT to use your smartphone. For example, personal care time, exercise, prayer/meditation, at work, cooking/eating, etc",I feel a constant need to check my smartphone,I want to limit my smartphone usage,"In general, how much do you feel your smartphone is a distraction while you are trying to concentrate?",My day-to-day smartphone usage enhances the quality of my life,When thinking about days off work (not related to vacation or the care of others) please estimate the number of days missed due to your health and wellness issues?,What is your gender?,What is the highest level of school you have completed or the highest degree you have received?,"In what year were you born? (enter 4-digit birth year; for example, 1976)",About how long have you been in your current position?,X67,Age,Gender,Household Income,Region,Device Type,Org_satisfaction,Better_org,still_engaged,professional_path_sat,coworkers_happier,Depressed_while_at_work,searching_new_employment,personal_satisfaction,go_above,use_time_efficient,fatigued,lonely,difficult_to_concentrate,efficiency_compared_to_peers,positive_feedback,motivated,other_better_lives,depressive_tendencies,bad_sleep,social_media_makes_lonely,feel_constant_need_to_look_at_phone,is_phone_distracting,phone_better_life,phone_at_work_time,stress_level,mobile_per_day,consciously_no_phone,house_income_midpoint
10788545763,237187931,06/10/2019 03:32:29 PM,06/10/2019 03:41:54 PM,8443fe5718d5163e8ce23d944b,Yes,100 people or less,Yes,Strongly agree,Agree,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Does not apply,Strongly disagree,Does not apply,Agree,Agree,Agree,Sometimes,Stress,Does not apply,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Strongly agree,Always,Strongly disagree,Agree,Agree,Strongly disagree,Never,Sometimes,High Stress,NA,NA,Backache,Loss of sleep,Feelings of anxiety,Stomache Issues,Changes in appetite,Lack of focus,NA,NA,Never,1-2 Hours,Neither agree nor disagree,1-2 Hours,4-5 Hours,Neither agree nor disagree,No - the amount of time I spend on my smartphone is appropriate,Sometimes,Neither agree nor disagree,1-3,Female,Some college but no degree,1983,3,0,30-44,Female,"$150,000-$174,999",South Atlantic,Android Phone / Tablet,5,4,2,5,1,1,1,4,4,4,3,1,5,1,4,4,1,1,3,3,3,3,3,1,3,1,4,162500
10788544002,237187931,06/10/2019 03:31:54 PM,06/10/2019 03:35:54 PM,56032d8b3a48f95fff37b4f513,Yes,5000 +,Yes,Agree,Strongly agree,Agree,Agree,Disagree,Disagree,Does not apply,Agree,Actively looking,Agree,Agree,Agree,Sometimes,Sleep,Rarely,NA,NA,Sometimes both,NA,NA,NA,Agree,Usually,Disagree,Agree,Agree,Agree,Rarely,Sometimes,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes,2-3 Hours,Disagree,0-1 Hour,2-3 Hours,Disagree,No - the amount of time I spend on my smartphone is appropriate,Sometimes,Neither agree nor disagree,3-5,Female,Graduate degree,1960,15,0,45-60,Female,"$150,000-$174,999",East North Central,Windows Desktop / Laptop,4,5,4,4,2,2,4,4,4,4,3,3,4,2,4,4,4,2,3,2,2,3,3,0,2,2,2,162500
10788535714,237187931,06/10/2019 03:27:12 PM,06/10/2019 03:40:20 PM,e3d1e366b1a6f91895c6eca875,Yes,100-500,Yes,Strongly agree,Strongly agree,Disagree,Agree,Neither agree nor disagree,Strongly disagree,Does not apply,Strongly disagree,Does not apply,Strongly agree,Agree,Agree,Rarely,Stress,Sometimes,NA,Social media and texting make me feel as if I am disconnected from others around me resulting in a feeling of loneliness.,NA,NA,NA,NA,Disagree,Always,Disagree,Strongly agree,Strongly agree,Agree,Sometimes,Rarely,High Stress,Headache,NA,Backache,NA,Feelings of anxiety,NA,NA,Lack of focus,NA,NA,Sometimes,5+ Hours,Strongly disagree,2-3 Hours,5 + Hours,Agree,Yes - I use it too much,Always,Neither agree nor disagree,1-3,Male,Bachelor degree,1981,0,3,30-44,Male,"$75,000-$99,999",Middle Atlantic,Windows Desktop / Laptop,5,5,2,4,3,1,1,5,4,4,2,3,2,2,5,5,4,3,2,1,4,4,3,2,3,5,5,87500
10788535353,237187931,06/10/2019 03:28:15 PM,06/10/2019 03:34:24 PM,68393b69b1c2f9e1586f1c0f11,Yes,100-500,Yes,Strongly agree,Agree,Neither agree nor disagree,Agree,Disagree,Disagree,Does not apply,Strongly disagree,Does not apply,Agree,Agree,Agree,Sometimes,Lack of exercise,Rarely,Social media and texting help me feel more connected and less lonely,NA,NA,NA,NA,NA,Neither agree nor disagree,Usually,Disagree,Strongly agree,Agree,Strongly disagree,Rarely,Sometimes,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,Rarely,1-2 Hours,Neither agree nor disagree,0-1 Hour,1-2 Hours,Neither agree nor disagree,No - the amount of time I spend on my smartphone is appropriate,Sometimes,Agree,1-3,Male,Bachelor degree,1971,25,6,45-60,Male,Prefer not to answer,Middle Atlantic,Windows Desktop / Laptop,5,4,3,4,2,2,1,4,4,4,3,2,3,2,5,4,1,2,3,3,3,3,4,0,2,1,1,NA
10788532531,237187931,06/10/2019 03:26:54 PM,06/10/2019 03:41:23 PM,d05f3da1ee552ab83a82afb98d,Yes,100 people or less,Yes,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Disagree,Does not apply,Disagree,Does not apply,Agree,Agree,Agree,Rarely,Unsure / Do not know,Never,NA,NA,NA,Never,NA,NA,Disagree,Usually,Disagree,Agree,Agree,Neither agree nor disagree,Never,Never,Little Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know / Not sure,Never,0-1 Hour,Disagree,0-1 Hour,2-3 Hours,Strongly disagree,No - the amount of time I spend on my smartphone is appropriate,Sometimes,Agree,1-3,Male,Some college but no degree,1959,31,6,45-60,Male,Prefer not to answer,Middle Atlantic,Windows Desktop / Laptop,4,3,3,4,2,2,2,4,4,4,2,1,2,2,4,4,3,1,1,2,1,3,4,0,1,0,2,NA
10788532393,237187931,06/10/2019 03:26:48 PM,06/10/2019 03:27:10 PM,08e390e783736acceda7eee781,No,Don't know,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30-44,Female,"$25,000-$49,999",New England,iOS Phone / Tablet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37500
10788532085,237187931,06/10/2019 03:26:43 PM,06/10/2019 03:35:29 PM,02290995f998b917f8f6dc66ea,Yes,100 people or less,Yes,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Agree,Agree,Both,Agree,Considering within next 6 months,Disagree,Agree,Agree,Sometimes,Lack of exercise,Sometimes,NA,NA,Sometimes both,NA,NA,NA,Agree,Usually,Agree,Agree,Agree,Agree,Sometimes,Rarely,NA,Headache,NA,Backache,NA,Feelings of anxiety,NA,NA,Lack of focus,NA,NA,Sometimes,3-4 Hours,Disagree,1-2 Hours,1-2 Hours,Agree,No - the amount of time I spend on my smartphone is appropriate,Sometimes,Agree,3-5,Female,Bachelor degree,1981,0,3,30-44,Female,Prefer not to answer,South Atlantic,MacOS Desktop / Laptop,3,3,4,2,4,4,4,2,4,4,3,3,4,4,4,4,4,3,2,2,4,3,4,1,NA,3,1,NA
10788531785,237187931,06/10/2019 03:26:17 PM,06/10/2019 03:36:08 PM,55ebcde6754246b46b06bda393,Yes,100 people or less,Yes,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,Does not apply,Disagree,Does not apply,Agree,Agree,Agree,Never,Stress,Never,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Disagree,Always,Disagree,Disagree,Agree,Neither agree nor disagree,Never,Never,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know / Not sure,Always,1-2 Hours,Disagree,1-2 Hours,1-2 Hours,Disagree,No - the amount of time I spend on my smartphone is appropriate,Never,Disagree,1-3,Male,"High school degree or equivalent (e.g., GED)",1961,25,NA,45-60,Male,"$50,000-$74,999",West South Central,Windows Desktop / Laptop,5,5,4,4,4,2,2,4,4,4,1,4,2,2,2,4,3,1,1,2,2,1,2,1,2,1,1,62500
10788530911,237187931,06/10/2019 03:25:21 PM,06/10/2019 03:26:34 PM,7f133a33946b0e13c5bd652ea0,Yes,100 people or less,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45-60,Female,"$50,000-$74,999",Pacific,MacOS Desktop / Laptop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62500
10788530627,237187931,06/10/2019 03:26:09 PM,06/10/2019 03:32:49 PM,4490d15f3e67557a78f9e01cbf,Yes,100-500,Yes,Strongly agree,Agree,Agree,Strongly agree,Disagree,Strongly disagree,Does not apply,Strongly disagree,Does not apply,Strongly agree,Strongly agree,Strongly agree,Never,Unsure / Do not know,Never,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Strongly disagree,Always,Disagree,Strongly agree,Strongly agree,Strongly disagree,Never,Never,Unsure / Do Not Know,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know / Not sure,Never,1-2 Hours,Neither agree nor disagree,0-1 Hour,4-5 Hours,Neither agree nor disagree,No - the amount of time I spend on my smartphone is appropriate,Sometimes,Strongly disagree,1-3,Female,Some college but no degree,1961,29,2,45-60,Female,"$75,000-$99,999",West South Central,Windows Desktop / Laptop,5,4,4,5,2,1,1,5,5,5,1,1,1,2,5,5,1,1,1,3,3,3,1,0,NA,1,4,87500
10788529262,237187931,06/10/2019 03:25:42 PM,06/10/2019 03:29:28 PM,0934dee92494271bd5d05e1cd4,Yes,100 people or less,Yes,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,NA,Disagree,NA,Neither agree nor disagree,Strongly agree,Agree,Never,NA,Never,NA,NA,NA,NA,NA,NA,Strongly disagree,Usually,Strongly disagree,Strongly agree,Agree,Disagree,Never,Never,Little Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never,0-1 Hour,Strongly disagree,0-1 Hour,5 + Hours,Strongly disagree,No - the amount of time I spend on my smartphone is appropriate,Never,Disagree,1-3,Female,Associate degree,1975,14,11,30-44,Female,Prefer not to answer,Mountain,Windows Desktop / Laptop,4,4,4,3,3,1,2,3,5,4,1,1,1,1,5,4,2,1,1,1,1,1,2,0,1,0,5,NA
10788528509,237187931,06/10/2019 03:25:20 PM,06/10/2019 03:25:32 PM,c734333e723d2c3d3c4576fc31,Yes,1000-5000,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,> 60,Female,"$75,000-$99,999",West North Central,Windows Desktop / Laptop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87500
10788528480,237187931,06/10/2019 03:25:17 PM,06/10/2019 03:32:00 PM,904e5a7fe92007d892d2f44cca,Yes,Don't know,Yes,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Does not apply,Neither agree nor disagree,Do not know,Agree,Agree,Agree,Sometimes,Sleep,Rarely,NA,NA,Sometimes both,NA,NA,NA,Disagree,Usually,Disagree,Neither agree nor disagree,Strongly agree,Agree,Rarely,Sometimes,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know / Not sure,Sometimes,2-3 Hours,Neither agree nor disagree,0-1 Hour,5 + Hours,Neither agree nor disagree,Don't know / Not sure,Sometimes,Strongly agree,1-3,Male,Some college but no degree,1984,0,1,30-44,Male,"$0-$9,999",South Atlantic,Android Phone / Tablet,5,3,3,4,3,2,3,4,4,4,3,3,2,2,3,5,4,2,3,3,3,3,5,0,2,2,5,5000
10788527591,237187931,06/10/2019 03:24:56 PM,06/10/2019 03:25:10 PM,766d9abd3e2c2d862db9db544b,Yes,1000-5000,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10788521461,237187931,06/10/2019 03:22:14 PM,06/10/2019 03:27:23 PM,96381b5287b8dcc0562cd5bf0e,Yes,500-1000,Yes,Neither agree nor disagree,Disagree,Disagree,Strongly agree,Disagree,Strongly disagree,Does not apply,Strongly disagree,Does not apply,Agree,Strongly agree,Neither agree nor disagree,Sometimes,Sleep,Never,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Strongly disagree,Usually,Strongly disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Rarely,Rarely,Little Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never,0-1 Hour,Strongly disagree,0-1 Hour,0-1 Hour,Disagree,No - the amount of time I spend on my smartphone is appropriate,Sometimes,Neither agree nor disagree,1-3,Male,Graduate degree,1960,15,7,45-60,Male,"$175,000-$199,999",Mountain,Windows Desktop / Laptop,3,2,2,5,2,1,1,4,5,3,3,1,1,1,3,5,3,2,2,1,2,3,3,0,1,0,0,187500
10788520308,237187931,06/10/2019 03:21:46 PM,06/10/2019 03:26:11 PM,3b41ea55572e5ca903aa32aad8,Yes,100 people or less,Yes,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Does not apply,Strongly disagree,Does not apply,Strongly agree,Strongly agree,Agree,Rarely,Lack of exercise,Does not apply,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Agree,Always,Strongly disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Rarely,Sometimes,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know / Not sure,Never,1-2 Hours,Neither agree nor disagree,0-1 Hour,2-3 Hours,Disagree,No - the amount of time I spend on my smartphone is appropriate,Never,Neither agree nor disagree,5-7,Female,Some college but no degree,1974,4,3,45-60,Female,"$75,000-$99,999",West South Central,Windows Desktop / Laptop,5,5,4,5,1,1,1,5,5,4,2,1,4,1,5,5,3,2,3,3,2,1,3,0,2,1,2,87500
10788520252,237187931,06/10/2019 03:21:44 PM,06/10/2019 03:26:45 PM,70b56b39351725cbec0d283539,Yes,100 people or less,Yes,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Disagree,Disagree,Does not apply,Agree,Considering 6 months or beyond,Disagree,Agree,Agree,Rarely,Lack of body movement while at work,Never,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Strongly disagree,Always,Strongly disagree,Strongly agree,Strongly agree,Disagree,Never,Never,Little Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never,1-2 Hours,Strongly disagree,0-1 Hour,5 + Hours,Strongly disagree,"Actually, I need to learn to use it more",Never,Neither agree nor disagree,1-3,Female,Graduate degree,1958,1,8,> 60,Female,Prefer not to answer,Mountain,Windows Desktop / Laptop,3,4,3,2,2,2,4,2,4,4,2,1,1,1,5,5,2,1,1,1,1,1,3,0,1,1,5,NA
10788512504,237187931,06/10/2019 03:18:16 PM,06/10/2019 03:23:09 PM,e4e870b07224daf44050d9ee9c,Yes,500-1000,Yes,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Disagree,Strongly disagree,Does not apply,Agree,Actively looking,Agree,Strongly agree,Agree,Rarely,Sleep,Rarely,NA,NA,Sometimes both,NA,NA,NA,Strongly disagree,Always,Strongly disagree,Strongly agree,Agree,Disagree,Rarely,Rarely,Moderate Stress,Headache,NA,NA,NA,NA,NA,NA,Lack of focus,NA,NA,Rarely,1-2 Hours,Agree,0-1 Hour,2-3 Hours,Disagree,Yes - I use it too much,Sometimes,Strongly agree,1-3,Male,Bachelor degree,1994,NA,8,18-29,Male,"$50,000-$74,999",Mountain,Other,5,5,4,3,2,1,4,4,5,4,2,2,1,1,5,4,2,2,2,4,2,3,5,0,2,1,2,62500
10788511939,237187931,06/10/2019 03:14:23 PM,06/10/2019 03:25:12 PM,40b09a566ef665e4c574583d45,Yes,5000 +,Yes,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Does not apply,Neither agree nor disagree,Does not apply,Neither agree nor disagree,Agree,Neither agree nor disagree,Rarely,Lack of breaks,Rarely,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Neither agree nor disagree,Usually,Disagree,Agree,Neither agree nor disagree,Agree,Rarely,Rarely,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know / Not sure,Rarely,5+ Hours,Agree,0-1 Hour,5 + Hours,Strongly agree,Yes - I use it too much,Sometimes,Agree,1-3,Female,Graduate degree,1979,14,0,NA,NA,NA,NA,NA,4,4,4,3,3,3,3,3,4,3,2,2,3,2,4,3,4,2,2,4,5,3,4,0,2,5,5,NA
10788511139,237187931,06/10/2019 03:17:53 PM,06/10/2019 03:25:10 PM,e9206014e96bed6bb239a0703c,Yes,100-500,Yes,Agree,Strongly agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Does not apply,Disagree,Does not apply,Neither agree nor disagree,Strongly agree,Strongly agree,Sometimes,Overuse of technology,Never,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Disagree,Always,Strongly disagree,Strongly agree,Strongly agree,Agree,Sometimes,Rarely,Moderate Stress,Headache,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never,1-2 Hours,Neither agree nor disagree,0-1 Hour,4-5 Hours,Agree,No - the amount of time I spend on my smartphone is appropriate,Sometimes,Agree,5-7,Female,Associate degree,1995,2,6,18-29,Female,"$25,000-$49,999",Mountain,Windows Desktop / Laptop,4,5,2,3,3,2,2,3,5,5,3,1,2,1,5,5,4,3,2,3,4,3,4,0,2,1,4,37500
10788502259,237187931,06/10/2019 03:14:13 PM,06/10/2019 03:18:42 PM,be8cc751ae9a959f67fd9ff4d1,Yes,1000-5000,Yes,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Does not apply,Strongly disagree,Does not apply,Agree,Agree,Agree,Sometimes,Sleep,Rarely,Social media and texting help me feel more connected and less lonely,NA,NA,NA,NA,NA,Disagree,Always,Disagree,Strongly agree,Strongly agree,Disagree,Rarely,Sometimes,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know / Not sure,Rarely,4-5 Hours,Agree,2-3 Hours,1-2 Hours,Agree,No - the amount of time I spend on my smartphone is appropriate,Sometimes,Agree,3-5,Female,Some college but no degree,1984,3,1,30-44,Female,"$75,000-$99,999",Mountain,Windows Desktop / Laptop,5,5,1,5,1,1,1,4,4,4,3,2,2,2,5,5,2,2,3,4,4,3,4,2,2,4,1,87500
10788501168,237187931,06/10/2019 03:13:35 PM,06/10/2019 03:13:55 PM,fb2dd9f38b1fbdc4638644c604,Yes,5000 +,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45-60,Female,"$25,000-$49,999",South Atlantic,Windows Desktop / Laptop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37500
10788499011,237187931,06/10/2019 03:12:14 PM,06/10/2019 03:15:02 PM,8f6eb6465f6b54e99bf6085461,Yes,5000 +,Yes,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Disagree,Does not apply,Agree,Considering within next 6 months,Agree,Strongly agree,Agree,Rarely,Lack of body movement while at work,Rarely,NA,Social media and texting make me feel as if I am disconnected from others around me resulting in a feeling of loneliness.,NA,NA,NA,NA,Agree,Always,Disagree,Strongly agree,Strongly agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,4,5,2,4,4,5,4,2,NA,4,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10788497608,237187931,06/10/2019 03:12:18 PM,06/10/2019 03:15:13 PM,2cc91da3af67700fb60890cfbd,Yes,5000 +,Yes,Agree,Strongly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Does not apply,Agree,Considering 6 months or beyond,Agree,Strongly agree,Agree,Sometimes,Sleep,Rarely,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Disagree,Usually,Agree,Agree,Strongly agree,Agree,Sometimes,Sometimes,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rarely,2-3 Hours,Disagree,0-1 Hour,2-3 Hours,Strongly disagree,Yes - I use it too much,Sometimes,Agree,0,Male,Graduate degree,1984,3,1,30-44,Male,"$50,000-$74,999",New England,Windows Desktop / Laptop,4,5,3,4,3,3,4,4,5,4,3,2,2,4,4,5,4,3,3,2,1,3,4,0,2,2,2,62500
10788493471,237187931,06/10/2019 03:10:34 PM,06/10/2019 03:14:07 PM,ef5c1b8fb096d6d9c0acdc1188,Yes,1000-5000,Yes,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Does not apply,Neither agree nor disagree,Do not know,Neither agree nor disagree,Strongly agree,Strongly agree,Sometimes,Sleep,Rarely,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Disagree,Always,Neither agree nor disagree,Strongly agree,Strongly agree,Agree,Rarely,Always,Unsure / Do Not Know,Headache,Nausea,Backache,Loss of sleep,Feelings of anxiety,Stomache Issues,Changes in appetite,Lack of focus,NA,NA,Rarely,1-2 Hours,Neither agree nor disagree,0-1 Hour,5 + Hours,Disagree,No - the amount of time I spend on my smartphone is appropriate,Sometimes,Disagree,0,Female,Bachelor degree,1994,NA,10,18-29,Female,"$25,000-$49,999",Mountain,Windows Desktop / Laptop,4,4,3,3,3,2,3,3,5,5,3,2,2,3,5,5,4,2,4,3,2,3,2,0,NA,1,5,37500
10788492552,237187931,06/10/2019 03:10:06 PM,06/10/2019 03:13:43 PM,13db22d3ab07e8490a6973904d,Yes,1000-5000,Yes,Disagree,Strongly disagree,Agree,Disagree,Disagree,Agree,Work Life,Neither agree nor disagree,Do not know,Neither agree nor disagree,Strongly agree,Strongly agree,Sometimes,Lack of body movement while at work,Never,NA,NA,NA,NA,NA,NA,Strongly disagree,Always,Strongly disagree,Strongly agree,Agree,Disagree,Never,Sometimes,Little Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never,2-3 Hours,Strongly disagree,0-1 Hour,5 + Hours,Agree,Yes - I use it too much,Never,Disagree,0,Female,Some college but no degree,1984,10,8,30-44,Female,"$25,000-$49,999",New England,Windows Desktop / Laptop,2,1,4,2,2,4,3,3,5,5,3,1,1,1,5,4,2,1,3,1,4,1,2,0,1,2,5,37500
10788491345,237187931,06/10/2019 03:09:36 PM,06/10/2019 03:14:52 PM,cddca8ba6a29c8f122a0018eaa,Yes,1000-5000,Yes,Strongly agree,Agree,Disagree,Strongly agree,Disagree,Strongly disagree,Does not apply,Disagree,Does not apply,Agree,Agree,Neither agree nor disagree,Sometimes,Sleep,Sometimes,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Agree,Usually,Neither agree nor disagree,Agree,Strongly agree,Neither agree nor disagree,Rarely,Sometimes,High Stress,NA,NA,NA,Loss of sleep,NA,NA,NA,Lack of focus,NA,NA,Rarely,0-1 Hour,Neither agree nor disagree,0-1 Hour,0-1 Hour,Disagree,No - the amount of time I spend on my smartphone is appropriate,Unsure,Neither agree nor disagree,1-3,Male,Graduate degree,1959,38,9,> 60,Male,Prefer not to answer,Mountain,Windows Desktop / Laptop,5,4,2,5,2,1,2,4,4,3,3,2,4,3,4,5,3,2,3,3,2,NA,3,0,3,0,0,NA
10788489222,237187931,06/10/2019 03:08:44 PM,06/10/2019 03:12:55 PM,9703ab0b43d05525be3d0990c6,Yes,100-500,Yes,Agree,Neither agree nor disagree,Strongly agree,Disagree,Neither agree nor disagree,Agree,Work Life,Agree,Considering 6 months or beyond,Neither agree nor disagree,Agree,Neither agree nor disagree,Sometimes,Stress,Sometimes,NA,NA,Sometimes both,NA,NA,NA,Disagree,Always,Disagree,Agree,Agree,Agree,Never,Rarely,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rarely,2-3 Hours,Agree,1-2 Hours,4-5 Hours,Agree,No - the amount of time I spend on my smartphone is appropriate,Never,Agree,1-3,Male,Bachelor degree,1920,5,NA,> 60,Male,Prefer not to answer,East North Central,Android Phone / Tablet,4,3,5,2,3,4,4,3,4,3,3,2,2,2,4,4,4,1,2,4,4,1,4,1,2,2,4,NA
